Id,ValorVencido,Sexo,EstadoCivil,DataNascimento,ValorPago
20926,"991,7",M,Outros,1983-04-06 00:00:00,50
20927,"1.745,72",M,SOLTEIRO,1962-12-20 00:00:00,50
20928,"150,27",M,SOLTEIRO,1963-11-28 00:00:00,"150,27"
20929,"3.401,6",M,SOLTEIRO,1965-05-23 00:00:00,50
20930,"1.712,21",F,CASADO,1982-06-28 00:00:00,50
20931,"96,05",M,CASADO,1981-03-29 00:00:00,"96,05"
20932,"113,61",F,CASADO,1983-05-04 00:00:00,"113,61"
20933,"178,64",F,CASADO,1990-02-23 00:00:00,"178,64"
20934,"413,13",F,CASADO,1995-05-24 00:00:00,"413,13"
20935,"212,21",M,CASADO,1983-02-22 00:00:00,"212,21"
20936,"110,28",F,Outros,1984-11-10 00:00:00,"110,28"
20937,"30,43",M,SOLTEIRO,1974-10-08 00:00:00,"30,43"
20938,"1.169,2",F,SOLTEIRO,1981-10-05 00:00:00,100
20939,"4.937,12",F,CASADO,1961-04-27 00:00:00,50
20940,"150,9",F,Outros,1953-11-10 00:00:00,"150,9"
20941,"1.461,76",F,SOLTEIRO,1981-01-15 00:00:00,100
20942,"139,48",F,CASADO,1949-03-07 00:00:00,"139,48"
20943,"427,27",M,Outros,1977-05-28 00:00:00,"427,27"
20944,"1.016,85",F,CASADO,1988-05-30 00:00:00,75
20945,"127,3",M,CASADO,1977-10-02 00:00:00,"127,3"
20946,"647,59",F,SOLTEIRO,1964-02-07 00:00:00,"647,59"
20947,"133,26",F,CASADO,1981-12-11 00:00:00,"133,26"
20948,"85,65",F,Outros,1981-04-18 00:00:00,"85,65"
20949,"372,21",F,CASADO,1995-06-19 00:00:00,"372,21"
20950,"2.413,8",F,CASADO,1973-09-05 00:00:00,150
20951,"184,27",F,SOLTEIRO,1966-03-20 00:00:00,"184,27"
20952,"571,64",M,CASADO,1957-05-11 00:00:00,50
20953,"895,32",F,CASADO,1985-05-31 00:00:00,"895,32"
20954,"500,86",F,CASADO,1984-05-10 00:00:00,"500,86"
20955,"535,72",F,SOLTEIRO,1972-12-07 00:00:00,"535,72"
20956,"1.764,56",F,CASADO,1979-06-08 00:00:00,200
20957,"84,39",M,Outros,1983-07-09 00:00:00,"84,39"
20958,"1.726,28",F,CASADO,1993-06-11 00:00:00,120
20959,"276,88",F,SOLTEIRO,1977-04-30 00:00:00,"276,88"
20960,"145,7",F,CASADO,1974-01-09 00:00:00,"145,7"
20961,"282,13",F,SOLTEIRO,1948-07-06 00:00:00,"282,13"
20962,"2.042,62",F,CASADO,1984-07-11 00:00:00,250
20963,"147,22",F,SOLTEIRO,1983-11-27 00:00:00,"147,22"
20964,"2.685,8",M,CASADO,1981-06-09 00:00:00,200
20965,"2.161,01",F,SOLTEIRO,1970-08-30 00:00:00,50
20966,"149,2",F,Outros,1981-11-27 00:00:00,"149,2"
20967,"134,25",M,CASADO,1973-10-02 00:00:00,"134,25"
20968,"103,37",F,CASADO,1988-10-12 00:00:00,"103,37"
20969,"252,44",M,CASADO,1973-08-14 00:00:00,"252,44"
20970,"74,06",F,SOLTEIRO,1951-12-29 00:00:00,"74,06"
20971,"1.113,54",F,CASADO,1967-04-16 00:00:00,"1.113,54"
20972,"247,01",M,CASADO,1993-01-02 00:00:00,"247,01"
20973,"51,94",M,CASADO,1993-01-02 00:00:00,"51,94"
20974,"453,55",F,CASADO,1983-10-15 00:00:00,100
20975,"981,7",F,CASADO,1993-07-13 00:00:00,150
20976,"722,4",M,Outros,1982-01-10 00:00:00,"722,4"
20977,"437,56",F,SOLTEIRO,1981-01-02 00:00:00,"437,56"
20978,"899,02",F,SOLTEIRO,1969-05-18 00:00:00,100
20979,"88,14",F,CASADO,1996-02-06 00:00:00,"88,14"
20980,"1.104,64",M,CASADO,1985-05-19 00:00:00,150
20981,"1.985,68",M,SOLTEIRO,1970-12-02 00:00:00,150
20982,"309,15",F,SOLTEIRO,1973-07-30 00:00:00,"309,15"
20983,"492,13",M,SOLTEIRO,1970-01-05 00:00:00,"492,13"
20984,"145,2",F,Outros,1972-10-12 00:00:00,"145,2"
20985,"1.142,57",M,CASADO,1985-06-14 00:00:00,"1.142,57"
20986,"319,29",F,CASADO,1992-03-16 00:00:00,"319,29"
20987,"120,59",M,CASADO,1993-01-29 00:00:00,"120,59"
20988,"380,27",F,SOLTEIRO,1984-11-06 00:00:00,"380,27"
20989,"233,46",M,CASADO,1980-07-13 00:00:00,70
20990,"185,52",M,CASADO,1990-09-28 00:00:00,"185,52"
20991,"450,48",F,CASADO,1994-09-22 00:00:00,50
20992,"218,02",F,CASADO,1993-10-06 00:00:00,80
20993,"92,45",M,CASADO,1984-08-08 00:00:00,"92,45"
20994,"89,25",F,Outros,1987-08-28 00:00:00,"89,25"
20995,"39,13",M,CASADO,1982-07-23 00:00:00,"39,13"
20996,"88,13",F,SOLTEIRO,1985-07-16 00:00:00,"88,13"
20997,"233,25",M,CASADO,1982-05-27 00:00:00,"233,25"
20998,"1.543,44",F,CASADO,1970-05-15 00:00:00,"1.543,44"
20999,"1.006,78",F,Outros,1980-04-10 00:00:00,"1.006,78"
21000,"1.494,8",M,SOLTEIRO,1965-03-17 00:00:00,200
21001,"599,78",F,CASADO,1987-11-22 00:00:00,"599,78"
21002,"427,67",M,CASADO,1984-11-15 00:00:00,"427,67"
21003,"460,59",F,CASADO,1996-05-04 00:00:00,"460,59"
21004,"653,39",F,CASADO,1984-05-06 00:00:00,"653,39"
21005,"598,42",F,CASADO,1995-12-11 00:00:00,100
21006,"236,4",M,Outros,1993-11-07 00:00:00,"236,4"
21007,"245,88",M,CASADO,1988-11-06 00:00:00,"245,88"
21008,"1.886,48",F,SOLTEIRO,1981-11-01 00:00:00,200
21009,"532,41",F,CASADO,1983-08-13 00:00:00,"532,41"
21010,"302,17",F,CASADO,1991-10-19 00:00:00,"302,17"
21011,"1.799,9",F,SOLTEIRO,1970-03-29 00:00:00,"1.799,9"
21012,"433,25",M,CASADO,1996-08-26 00:00:00,80
21013,"899,97",F,SOLTEIRO,1963-03-17 00:00:00,"899,97"
21014,"1.309,84",F,CASADO,1968-08-06 00:00:00,500
21015,"1.899,86",F,CASADO,1991-10-08 00:00:00,"1.899,86"
21016,"1.406,37",M,CASADO,1995-07-28 00:00:00,210
21017,"349,17",F,Outros,1969-06-20 00:00:00,"116,39"
21018,"404,28",F,CASADO,1995-09-09 00:00:00,100
21019,"762,4",F,CASADO,1979-03-14 00:00:00,100
21020,"999,81",M,CASADO,1965-01-07 00:00:00,"999,81"
21021,"247,36",M,CASADO,1982-12-23 00:00:00,"109,94"
21022,"247,36",M,CASADO,1982-12-23 00:00:00,"247,36"
21023,"279,69",F,SOLTEIRO,1984-09-27 00:00:00,"279,68"
21024,1.497,F,SOLTEIRO,1974-01-16 00:00:00,500
21025,"554,26",M,SOLTEIRO,1975-09-16 00:00:00,100
21026,"127,28",M,CASADO,1990-09-28 00:00:00,"127,28"
21027,"417,28",F,CASADO,1996-06-23 00:00:00,100
21028,"470,32",M,CASADO,1993-07-16 00:00:00,470
21029,"163,05",M,CASADO,1995-10-31 00:00:00,"163,05"
21030,"1.946,98",F,CASADO,1982-04-03 00:00:00,100
21031,"236,64",F,SOLTEIRO,1956-09-16 00:00:00,"236,64"
21032,"193,06",M,CASADO,1990-06-02 00:00:00,"193,06"
21033,"599,85",M,SOLTEIRO,1981-04-07 00:00:00,"599,85"
21034,"2.408,03",M,SOLTEIRO,1976-07-29 00:00:00,200
21035,"376,23",M,CASADO,1974-01-19 00:00:00,"376,23"
21036,"995,8",M,CASADO,1986-08-24 00:00:00,50
21037,"113,38",F,Outros,1987-01-20 00:00:00,"113,38"
21038,"300,41",M,CASADO,1993-05-26 00:00:00,"300,41"
21039,"335,03",F,CASADO,1984-09-14 00:00:00,"335,03"
21040,"306,24",M,CASADO,1994-02-22 00:00:00,"306,24"
21041,"321,73",F,CASADO,1966-01-02 00:00:00,"321,73"
21042,"590,93",M,SOLTEIRO,1991-12-06 00:00:00,"590,93"
21043,"233,9",F,CASADO,1986-08-30 00:00:00,"233,9"
21044,"75,43",M,CASADO,1957-08-10 00:00:00,"75,43"
21045,"901,8",F,CASADO,1984-09-26 00:00:00,"901,8"
21046,"1.172,93",F,CASADO,1968-07-29 00:00:00,"1.172,93"
21047,"80,33",M,SOLTEIRO,1971-12-05 00:00:00,"80,33"
21048,"102,04",F,CASADO,1993-03-04 00:00:00,"102,04"
21049,"468,55",F,SOLTEIRO,1978-01-10 00:00:00,"468,55"
21050,"973,46",F,CASADO,1940-03-20 00:00:00,100
21051,"2.192,66",M,SOLTEIRO,1974-09-29 00:00:00,"2.192,66"
21052,"320,46",F,CASADO,1977-01-22 00:00:00,"320,46"
21053,"2.640,56",F,SOLTEIRO,1956-09-08 00:00:00,50
21054,"710,24",F,Outros,1978-03-15 00:00:00,50
21055,"3.096,29",F,CASADO,1990-12-15 00:00:00,200
21056,"100,66",M,CASADO,1980-09-14 00:00:00,"100,66"
21057,"903,5",F,CASADO,1970-12-28 00:00:00,50
21058,"109,79",M,CASADO,1979-05-08 00:00:00,"109,79"
21059,"858,58",M,CASADO,1987-05-01 00:00:00,70
21060,"775,03",M,CASADO,1980-01-14 00:00:00,80
21061,"121,03",F,CASADO,1984-05-12 00:00:00,"121,03"
21062,"157,65",M,CASADO,1993-05-25 00:00:00,"157,65"
21063,"3.296,24",F,CASADO,1980-02-11 00:00:00,50
21064,"127,79",M,CASADO,1992-01-30 00:00:00,"127,79"
21065,"883,67",M,SOLTEIRO,1964-09-15 00:00:00,"883,67"
21066,"461,41",F,Outros,1975-11-10 00:00:00,"461,41"
21067,"204,59",M,CASADO,1985-01-17 00:00:00,"204,59"
21068,"560,99",F,SOLTEIRO,1985-03-21 00:00:00,"560,99"
21069,"2.909,2",F,SOLTEIRO,1970-12-03 00:00:00,100
21070,"135,86",M,CASADO,1994-01-27 00:00:00,"135,86"
21071,"1.561,47",M,SOLTEIRO,1982-09-24 00:00:00,"1.561,47"
21072,"91,39",F,Outros,1977-04-15 00:00:00,"91,39"
21073,"75,19",M,CASADO,1995-05-22 00:00:00,"75,19"
21074,"125,92",M,CASADO,1993-10-29 00:00:00,"125,92"
21075,"158,1",M,SOLTEIRO,1984-05-26 00:00:00,"158,1"
21076,"109,63",F,CASADO,1996-01-08 00:00:00,"109,63"
21077,"195,76",M,CASADO,1994-01-05 00:00:00,"195,76"
21078,"269,47",M,CASADO,1991-11-27 00:00:00,"269,47"
21079,"2.959,7",F,SOLTEIRO,1973-04-07 00:00:00,200
21080,"206,13",F,SOLTEIRO,1994-02-09 00:00:00,"206,13"
21081,"278,75",F,CASADO,1986-07-21 00:00:00,"278,75"
21082,"111,48",M,CASADO,1995-03-07 00:00:00,"111,48"
21083,"267,17",F,CASADO,1992-07-03 00:00:00,"267,17"
21084,"259,17",M,CASADO,1986-09-13 00:00:00,"259,17"
21085,"961,6",M,CASADO,1990-10-04 00:00:00,100
21086,"575,95",F,CASADO,1992-11-29 00:00:00,"575,95"
21087,"71,15",F,SOLTEIRO,1988-09-22 00:00:00,"71,15"
21088,"124,83",F,CASADO,1991-10-17 00:00:00,"124,83"
21089,"408,64",F,CASADO,1964-07-27 00:00:00,"408,64"
21090,"1.459,44",F,SOLTEIRO,1975-02-09 00:00:00,60
21091,"184,09",M,CASADO,1982-07-17 00:00:00,"184,09"
21092,"152,41",F,CASADO,1995-01-22 00:00:00,"152,41"
21093,"250,09",F,Outros,1979-07-03 00:00:00,"250,09"
21094,"214,4",M,CASADO,1992-03-09 00:00:00,"214,4"
21095,"174,68",F,CASADO,1993-04-07 00:00:00,"174,68"
21096,"189,05",M,CASADO,1987-11-14 00:00:00,"189,05"
21097,"498,79",F,CASADO,1964-08-19 00:00:00,100
21098,"55,03",M,CASADO,1994-08-31 00:00:00,"55,03"
21099,"71,5",F,CASADO,1996-05-20 00:00:00,"71,5"
21100,"291,19",M,SOLTEIRO,1989-07-20 00:00:00,"291,19"
21101,"51,67",F,SOLTEIRO,1979-06-21 00:00:00,"51,67"
21102,"369,92",M,SOLTEIRO,1979-10-10 00:00:00,"369,92"
21103,"699,69",F,CASADO,1975-07-20 00:00:00,"699,69"
21104,"57,67",F,SOLTEIRO,1978-07-31 00:00:00,"57,48"
21105,"391,56",F,SOLTEIRO,1975-07-22 00:00:00,"391,56"
21106,"677,69",F,SOLTEIRO,1977-09-25 00:00:00,"677,69"
21107,"588,52",F,SOLTEIRO,1952-05-06 00:00:00,100
21108,"230,75",F,SOLTEIRO,1976-04-25 00:00:00,"230,75"
21109,"457,64",F,CASADO,1975-04-10 00:00:00,"457,64"
21110,"127,59",M,CASADO,1973-08-23 00:00:00,"127,59"
21111,"147,87",F,CASADO,1980-10-21 00:00:00,"147,87"
21112,"63,05",M,CASADO,1981-07-26 00:00:00,"63,05"
21113,"370,67",F,SOLTEIRO,1974-10-17 00:00:00,"370,67"
21114,"274,82",F,SOLTEIRO,1977-03-26 00:00:00,50
21115,"574,48",F,CASADO,1994-11-16 00:00:00,"574,48"
21116,"549,99",F,CASADO,1980-07-07 00:00:00,"549,99"
21117,"198,4",M,SOLTEIRO,1982-04-20 00:00:00,"198,4"
21118,"1.169,32",M,CASADO,1987-08-16 00:00:00,100
21119,"42,3",M,CASADO,1996-01-17 00:00:00,43
21120,"2.012,52",M,CASADO,1981-10-19 00:00:00,300
21121,"359,44",M,CASADO,1993-03-11 00:00:00,"359,44"
21122,"693,34",M,CASADO,1994-11-17 00:00:00,"693,34"
21123,"490,9",M,CASADO,1993-09-07 00:00:00,"490,9"
21124,"5.070,22",F,CASADO,1986-03-17 00:00:00,250
21125,"999,67",F,CASADO,1997-09-12 00:00:00,"999,67"
21126,"999,99",M,SOLTEIRO,1959-07-03 00:00:00,"999,99"
21127,"686,47",F,SOLTEIRO,1986-01-23 00:00:00,"686,47"
21128,"4.998,6",F,SOLTEIRO,1968-01-28 00:00:00,"4.998,6"
21129,"418,25",M,SOLTEIRO,1965-11-21 00:00:00,100
21130,"800,86",F,SOLTEIRO,1984-11-14 00:00:00,200
21131,"358,02",M,CASADO,1990-02-19 00:00:00,"358,02"
21132,"259,3",M,CASADO,1979-11-25 00:00:00,"259,3"
21133,"542,66",M,CASADO,1996-02-08 00:00:00,180
21134,"1.222,08",F,CASADO,1965-08-16 00:00:00,230
21135,"240,95",F,SOLTEIRO,1967-10-24 00:00:00,"240,95"
21136,"340,79",F,Outros,1975-08-22 00:00:00,80
21137,"1.072,25",M,CASADO,1975-06-17 00:00:00,"1.072,25"
21138,"537,55",M,CASADO,1987-10-31 00:00:00,100
21139,"494,07",F,CASADO,1991-09-16 00:00:00,200
21140,"883,38",F,CASADO,1992-07-12 00:00:00,150
21141,"774,55",M,CASADO,1987-10-23 00:00:00,"774,55"
21142,"706,9",M,Outros,1994-07-28 00:00:00,150
21143,"567,78",F,SOLTEIRO,1973-06-17 00:00:00,"567,78"
21144,"1.619,3",M,SOLTEIRO,1956-09-26 00:00:00,500
21145,"340,68",F,CASADO,1992-12-06 00:00:00,"170,34"
21146,"51,71",F,SOLTEIRO,1970-08-06 00:00:00,"51,71"
21147,"300,48",M,CASADO,1992-05-14 00:00:00,"300,48"
21148,"252,06",M,SOLTEIRO,1954-01-31 00:00:00,"252,06"
21149,"599,83",M,CASADO,1989-03-19 00:00:00,"599,83"
21150,"223,69",F,CASADO,1987-08-27 00:00:00,"223,69"
21151,"353,64",M,CASADO,1994-04-28 00:00:00,"353,64"
21152,"48,2",F,SOLTEIRO,1963-04-23 00:00:00,"48,2"
21153,"378,95",F,CASADO,1978-08-07 00:00:00,"378,95"
21154,"193,4",F,SOLTEIRO,1988-04-01 00:00:00,"193,4"
21155,"341,95",F,Outros,1984-05-02 00:00:00,"341,95"
21156,"80,62",F,SOLTEIRO,1979-08-04 00:00:00,"80,62"
21157,"471,34",F,CASADO,1994-06-22 00:00:00,"471,34"
21158,"110,06",M,SOLTEIRO,1981-12-28 00:00:00,"110,06"
21159,"142,94",M,Outros,1992-11-10 00:00:00,"142,94"
21160,"1.320,75",F,CASADO,1972-02-21 00:00:00,"1.320,75"
21161,"336,45",F,SOLTEIRO,1961-12-23 00:00:00,50
21162,"50,1",M,CASADO,1987-09-25 00:00:00,"50,1"
21163,"84,35",F,CASADO,1982-05-31 00:00:00,"84,35"
21164,"157,97",M,CASADO,1994-01-11 00:00:00,"157,97"
21165,"150,58",F,CASADO,1994-08-19 00:00:00,50
21166,"304,69",M,Outros,1956-09-15 00:00:00,"304,69"
21167,"140,74",F,CASADO,1996-11-27 00:00:00,"140,74"
21168,"604,55",M,CASADO,1993-01-06 00:00:00,"604,55"
21169,"65,58",F,SOLTEIRO,1987-12-07 00:00:00,"65,58"
21170,"82,88",F,Casado,1961-03-18 00:00:00,"82,88"
21171,"397,13",M,CASADO,1996-01-13 00:00:00,"397,13"
21172,"276,92",F,SOLTEIRO,1990-06-08 00:00:00,"276,92"
21173,"301,88",M,CASADO,1996-08-05 00:00:00,"301,88"
21174,"356,39",M,CASADO,1995-10-23 00:00:00,"356,39"
21175,"360,04",F,CASADO,1994-12-13 00:00:00,"360,04"
21176,"57,62",F,SOLTEIRO,1978-11-06 00:00:00,"57,62"
21177,"68,7",F,CASADO,1968-09-18 00:00:00,"68,7"
21178,"1.050,04",F,CASADO,1971-11-25 00:00:00,100
21179,"362,48",M,CASADO,1996-01-08 00:00:00,"362,48"
21180,"1.997,36",F,SOLTEIRO,1970-12-04 00:00:00,200
21181,"338,22",M,CASADO,1986-12-28 00:00:00,50
21182,"494,15",M,SOLTEIRO,1968-09-23 00:00:00,"494,15"
21183,"63,8",M,SOLTEIRO,1986-07-23 00:00:00,"63,8"
21184,"114,36",F,SOLTEIRO,1961-04-20 00:00:00,"114,36"
21185,"56,54",M,SOLTEIRO,1966-11-05 00:00:00,"56,54"
21186,"539,68",M,Outros,1986-07-10 00:00:00,70
21187,"206,19",M,CASADO,1972-08-15 00:00:00,"206,19"
21188,"236,1",F,CASADO,1990-10-15 00:00:00,"236,1"
21189,"105,69",F,SOLTEIRO,1976-09-17 00:00:00,"105,69"
21190,"1.249,32",F,CASADO,1982-03-07 00:00:00,150
21191,"150,48",F,SOLTEIRO,1963-11-09 00:00:00,"150,48"
21192,"118,8",M,SOLTEIRO,1961-12-24 00:00:00,"118,8"
21193,"89,85",M,Outros,1994-12-09 00:00:00,"89,85"
21194,"1.035,25",F,CASADO,1969-03-27 00:00:00,150
21195,"125,14",F,CASADO,1981-03-02 00:00:00,"125,14"
21196,"234,2",M,SOLTEIRO,1964-12-27 00:00:00,"234,2"
21197,"1.858,74",F,CASADO,1986-08-10 00:00:00,150
21198,"1.086,3",F,CASADO,1978-08-03 00:00:00,"1.086,3"
21199,"1.062,55",M,CASADO,1978-03-03 00:00:00,100
21200,"159,94",M,CASADO,1982-09-04 00:00:00,"159,94"
21201,"88,92",F,CASADO,1955-07-28 00:00:00,"88,92"
21202,"810,76",F,CASADO,1981-10-20 00:00:00,150
21203,"1.961,6",F,SOLTEIRO,1958-12-30 00:00:00,200
21204,"72,64",F,CASADO,1985-11-26 00:00:00,"72,64"
21205,"408,8",M,SOLTEIRO,1948-02-01 00:00:00,50
21206,"52,97",F,CASADO,1992-07-08 00:00:00,"52,97"
21207,"113,75",M,CASADO,1992-07-30 00:00:00,"113,75"
21208,"217,07",M,SOLTEIRO,1960-06-03 00:00:00,"217,07"
21209,"58,99",F,CASADO,1984-10-30 00:00:00,"58,99"
21210,"74,46",M,SOLTEIRO,1972-12-11 00:00:00,"74,46"
21211,"81,02",M,CASADO,1994-06-16 00:00:00,"81,02"
21212,"77,11",F,SOLTEIRO,1979-01-20 00:00:00,"77,11"
21213,"127,71",M,SOLTEIRO,1974-05-31 00:00:00,"127,71"
21214,"100,46",M,Outros,1973-01-15 00:00:00,"100,46"
21215,"80,52",M,SOLTEIRO,1997-04-18 00:00:00,"80,52"
21216,"135,86",F,SOLTEIRO,1981-03-21 00:00:00,"135,86"
21217,"485,45",F,Outros,1952-05-21 00:00:00,50
21218,"137,14",F,Outros,1975-08-26 00:00:00,"137,14"
21219,"140,76",M,SOLTEIRO,1978-10-04 00:00:00,"140,76"
21220,"1.022,1",F,SOLTEIRO,1961-07-14 00:00:00,70
21221,"470,1",F,SOLTEIRO,1983-10-11 00:00:00,"470,1"
21222,"50,17",M,CASADO,1980-06-22 00:00:00,"50,17"
21223,"8.248,32",F,SOLTEIRO,1969-09-24 00:00:00,300
21224,"224,61",F,Outros,1966-11-10 00:00:00,"224,61"
21225,"99,73",M,SOLTEIRO,1966-02-02 00:00:00,"99,73"
21226,"1.010,31",M,CASADO,1983-08-28 00:00:00,"1.010,31"
21227,"200,3",M,SOLTEIRO,1973-08-16 00:00:00,"200,3"
21228,"175,03",M,Outros,1965-01-10 00:00:00,"175,03"
21229,"50,92",F,CASADO,1978-03-11 00:00:00,"50,92"
21230,"223,03",M,CASADO,1992-01-18 00:00:00,"223,03"
21231,"77,78",M,CASADO,1986-02-07 00:00:00,"77,78"
21232,"423,8",M,CASADO,1978-09-14 00:00:00,"423,8"
21233,"165,14",F,Outros,1983-07-05 00:00:00,"165,14"
21234,"673,6",F,CASADO,1995-09-28 00:00:00,100
21235,"344,65",F,SOLTEIRO,1994-08-01 00:00:00,"344,65"
21236,"2.147,4",M,SOLTEIRO,1958-05-05 00:00:00,100
21237,"644,99",F,CASADO,1996-05-20 00:00:00,"644,99"
21238,"167,35",M,CASADO,1989-01-31 00:00:00,"167,35"
21239,1.346,F,CASADO,1984-06-01 00:00:00,150
21240,321,M,Outros,1991-12-16 00:00:00,321
21241,"32,33",F,CASADO,1991-09-16 00:00:00,"32,33"
21242,"591,98",F,CASADO,1958-12-21 00:00:00,80
21243,"224,99",F,CASADO,1978-11-22 00:00:00,"224,99"
21244,"210,49",M,CASADO,1988-08-31 00:00:00,"210,49"
21245,"309,26",F,CASADO,1991-07-22 00:00:00,50
21246,"365,71",F,SOLTEIRO,1982-06-15 00:00:00,"365,71"
21247,"854,99",F,CASADO,1990-04-24 00:00:00,50
21248,"696,1",F,CASADO,1995-03-29 00:00:00,100
21249,"99,94",M,CASADO,1996-07-24 00:00:00,"99,94"
21250,"2.934,81",M,SOLTEIRO,1985-05-06 00:00:00,200
21251,"208,75",M,CASADO,1972-08-07 00:00:00,"208,75"
21252,"323,84",M,CASADO,1987-01-26 00:00:00,"323,84"
21253,"705,98",F,SOLTEIRO,1971-05-05 00:00:00,"705,98"
21254,"440,8",F,CASADO,1987-07-15 00:00:00,"440,8"
21255,"148,89",M,CASADO,1979-09-24 00:00:00,"148,89"
21256,"187,52",M,CASADO,1982-05-07 00:00:00,"187,52"
21257,"799,97",F,CASADO,1972-05-07 00:00:00,"799,97"
21258,"998,14",F,SOLTEIRO,1989-01-15 00:00:00,"998,14"
21259,"169,31",F,CASADO,1990-08-22 00:00:00,"169,31"
21260,"190,29",M,SOLTEIRO,1960-02-07 00:00:00,"190,29"
21261,"2.434,65",F,SOLTEIRO,1937-02-22 00:00:00,250
21262,"639,41",M,CASADO,1994-01-22 00:00:00,"639,41"
21263,"520,49",F,CASADO,1994-03-31 00:00:00,"520,49"
21264,"364,03",F,CASADO,1995-08-21 00:00:00,190
21265,"319,68",M,CASADO,1996-05-21 00:00:00,"319,68"
21266,"647,69",F,SOLTEIRO,1981-12-21 00:00:00,200
21267,"2.291,8",F,CASADO,1988-10-12 00:00:00,50
21268,"989,68",M,CASADO,1996-11-26 00:00:00,130
21269,"552,52",F,CASADO,1985-03-22 00:00:00,"552,52"
21270,"157,98",M,CASADO,1994-05-07 00:00:00,"157,98"
21271,"899,75",F,SOLTEIRO,1980-09-23 00:00:00,"899,75"
21272,"1.199,56",F,SOLTEIRO,1966-07-24 00:00:00,"1.199,56"
21273,"854,59",F,CASADO,1993-04-09 00:00:00,"854,59"
21274,"689,92",F,CASADO,1996-07-20 00:00:00,"689,92"
21275,"1.096,01",F,CASADO,1980-02-20 00:00:00,"1.096,01"
21276,"499,95",F,CASADO,1992-02-04 00:00:00,"499,95"
21277,"511,91",F,CASADO,1995-12-28 00:00:00,350
21278,"1.299,91",F,CASADO,1966-09-25 00:00:00,"1.299,91"
21279,"1.768,79",F,SOLTEIRO,1982-06-21 00:00:00,200
21280,"75,96",F,CASADO,1979-05-18 00:00:00,"75,96"
21281,"3.346,64",M,CASADO,1994-06-22 00:00:00,50
21282,"645,53",M,CASADO,1996-08-13 00:00:00,200
21283,"1.283,4",F,SOLTEIRO,1976-03-24 00:00:00,200
21284,"4.999,43",F,CASADO,1950-10-15 00:00:00,"4.999,43"
21285,"130,82",M,CASADO,1990-01-21 00:00:00,"130,82"
21286,"324,41",M,CASADO,1988-04-26 00:00:00,"324,41"
21287,"2.903,76",F,SOLTEIRO,1985-03-23 00:00:00,50
21288,"354,76",M,SOLTEIRO,1983-11-14 00:00:00,"354,76"
21289,"351,62",F,CASADO,1993-01-06 00:00:00,"351,62"
21290,"2.199,42",M,SOLTEIRO,1979-12-31 00:00:00,"2.199,42"
21291,"364,47",F,SOLTEIRO,1968-04-19 00:00:00,"364,47"
21292,"2.362,93",M,CASADO,1985-03-23 00:00:00,"2.362,93"
21293,"1.424,47",F,SOLTEIRO,1953-01-31 00:00:00,"1.424,47"
21294,"208,16",F,CASADO,1989-01-30 00:00:00,"208,16"
21295,"500,87",M,SOLTEIRO,1968-09-13 00:00:00,"500,87"
21296,"149,36",F,Outros,1989-12-18 00:00:00,"149,36"
21297,"95,5",F,SOLTEIRO,1990-08-10 00:00:00,"95,5"
21298,"188,23",F,Outros,1968-07-17 00:00:00,"188,23"
21299,"58,67",M,Outros,1972-05-31 00:00:00,"58,67"
21300,"589,84",M,SOLTEIRO,1975-12-15 00:00:00,100
21301,"700,61",F,SOLTEIRO,1989-07-19 00:00:00,"700,61"
21302,"367,97",F,CASADO,1976-08-16 00:00:00,"367,97"
21303,"814,95",F,SOLTEIRO,1995-07-14 00:00:00,150
21304,"208,69",F,Outros,1981-08-31 00:00:00,"208,69"
21305,"313,88",M,CASADO,1992-11-05 00:00:00,"313,88"
21306,"51,72",M,SOLTEIRO,1991-10-09 00:00:00,"51,72"
21307,"1.546,88",F,SOLTEIRO,1973-09-06 00:00:00,200
21308,"538,61",F,CASADO,1995-06-20 00:00:00,"538,61"
21309,"149,58",F,CASADO,1992-08-24 00:00:00,"149,58"
21310,"159,42",F,CASADO,1988-02-08 00:00:00,"159,42"
21311,"73,5",F,SOLTEIRO,1979-05-11 00:00:00,"73,5"
21312,"50,76",F,SOLTEIRO,1979-05-11 00:00:00,"50,76"
21313,"80,91",F,SOLTEIRO,1984-08-28 00:00:00,"80,91"
21314,"3.000,49",F,SOLTEIRO,1987-08-10 00:00:00,"3.000,49"
21315,"150,39",F,CASADO,1986-06-30 00:00:00,"150,39"
21316,"117,96",M,CASADO,1972-02-08 00:00:00,"117,96"
21317,"126,44",M,Outros,1983-06-24 00:00:00,"126,44"
21318,"318,58",F,CASADO,1993-05-17 00:00:00,"318,58"
21319,"284,61",M,CASADO,1981-12-14 00:00:00,"284,61"
21320,"87,1",F,SOLTEIRO,1982-02-21 00:00:00,"87,1"
21321,"86,57",F,CASADO,1985-07-10 00:00:00,"86,57"
21322,"1.677,4",F,CASADO,1978-07-29 00:00:00,100
21323,"282,47",F,CASADO,1981-06-21 00:00:00,"282,47"
21324,"414,42",F,Outros,1987-04-03 00:00:00,100
21325,"84,15",F,SOLTEIRO,1983-01-06 00:00:00,"84,15"
21326,"51,14",F,CASADO,1994-10-28 00:00:00,"51,14"
21327,"64,66",M,Outros,1991-09-05 00:00:00,"64,66"
21328,"74,88",F,SOLTEIRO,1980-06-16 00:00:00,"74,88"
21329,"301,7",F,Outros,1978-10-14 00:00:00,"301,7"
